name,place,found_time,image,source,source_site,source_url,remark
皮夾,花蓮站，花蓮站,2015/06/06,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153940,""
手提袋,花蓮站，車上,2015/06/05,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153941,""
筆電,桃園站，桃園站,2015/06/06,"",桃園市桃園區武陵里中正路1號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153942,黑色華碩
保溫瓶,花蓮站，車上,2015/06/06,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153943,""
鞋子,花蓮站，車上,2015/06/06,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153944,""
現金若干,新左營站，新左營站,2015/06/06,"","",台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153945,""
現金若干,新左營站，新左營站,2015/06/06,"","",台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153946,""
食品,高雄站，車上,2015/06/06,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153947,""
保溫瓶,高雄站，車上,2015/06/06,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153948,""
安全帽,高雄站，車上,2015/06/06,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153949,""
食品,臺南站，車上,2015/06/06,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153950,""
外套,松山站，松山站,2015/06/04,"",臺北市信義區永吉里松山路11號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153951,灰色 白色紙袋
保溫瓶,高雄站，高雄站,2015/06/06,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153952,""
黃白色外套,松山站，松山站,2015/06/04,"",臺北市信義區永吉里松山路11號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153953,""
保溫瓶,松山站，松山站,2015/06/04,"",臺北市信義區永吉里松山路11號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153954,黑色
咖啡色提袋,松山站，松山站,2015/06/04,"",臺北市信義區永吉里松山路11號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153955,衣 書
水瓶,松山站，松山站,2015/06/04,"",臺北市信義區永吉里松山路11號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153956,白蓋
紙提袋,花蓮站，松山站,2015/06/05,"",臺北市信義區永吉里松山路11號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153957,現金 錢包 證件
手推車,松山站，松山站,2015/06/05,"",臺北市信義區永吉里松山路11號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153958,紅 黃塑膠袋
白色紙袋,松山站，松山站,2015/06/05,"",臺北市信義區永吉里松山路11號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153959,文件
水壺,中壢站，松山站,2015/06/05,"",臺北市信義區永吉里松山路11號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153960,藍色
外套,松山站，松山站,2015/06/05,"",臺北市信義區永吉里松山路11號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153961,咖啡色
現金,松山站，松山站,2015/06/05,"",臺北市信義區永吉里松山路11號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153962,紙鈔 100元
網球拍,松山站，松山站,2015/06/05,"",臺北市信義區永吉里松山路11號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153963,黑色
悠遊卡,松山站，松山站,2015/06/06,"",臺北市信義區永吉里松山路11號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153964,7-11 icash
小書包 錢包,松山站，松山站,2015/06/06,"",臺北市信義區永吉里松山路11號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153965,松山家商LOGO
.悠遊卡,松山站，松山站,2015/06/06,"",臺北市信義區永吉里松山路11號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153966,民權國小 蔣仲凱
悠遊卡,松山站，松山站,2015/06/06,"",臺北市信義區永吉里松山路11號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153967,優待卡
台北卡,松山站，松山站,2015/06/06,"",臺北市信義區永吉里松山路11號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153968,郭芳月
傘、杯子、菸,板橋站，板橋站,2015/05/25,"",新北市板橋區縣民大道二段7號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153969,紙袋裝
手機,板橋站，車上,2015/06/06,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153970,iphone白
奶油酥餅,臺南站，車上,2015/06/06,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153971,""
衣物,樹林站，車上,2015/06/06,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153972,綠色環保袋
皮帶,高雄站，車上,2015/06/06,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153973,""
粉色袋子,樹林站，樹林站,2015/06/06,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153974,奶粉、皮夾、平板電腦、現金2400
直傘,臺南站，車上,2015/06/06,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153975,""
數位機,臺北站，車上,2015/06/06,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153976,黑色
保温瓶,高雄站，車上,2015/06/06,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153977,""
手機(黑色),高雄站，車上,2015/06/07,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153978,""
平板電腦,桃園站，車上,2015/06/06,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153979,粉紅色
水壺,高雄站，車上,2015/06/07,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153980,""
皮包,樹林站，車上,2015/06/06,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153981,咖啡色
現金,樹林站，樹林站,2015/06/06,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153982,100元
手機,樹林站，車上,2015/06/06,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153983,HTC粉紅
眼鏡,樹林站，車上,2015/06/06,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153984,灰腳、PRADA
折傘,樹林站，車上,2015/06/06,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153985,金色
背包(文具.書),高雄站，車上,2015/06/07,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153986,""
安全帽,高雄站，車上,2015/06/07,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153987,""
信用卡,樹林站，車上,2015/06/07,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153988,中信
手機,樹林站，車上,2015/06/06,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153989,三星、黑、傳統
衣服(外套),高雄站，車上,2015/06/07,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153990,""
手機,樹林站，車上,2015/06/06,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153991,LG、灰、傳統
紙袋 (衣服全新),高雄站，車上,2015/06/07,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153992,""
購物袋(附輪),高雄站，車上,2015/06/07,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153993,""
眼鏡,高雄站，車上,2015/06/06,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153994,""
保溫瓶,花蓮站，車上,2015/06/06,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153995,""
相機,花蓮站，車上,2015/06/06,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153996,""
手機,花蓮站，花蓮站,2015/06/07,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153997,""
手機,花蓮站，車上,2015/06/07,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153998,""
帽子,花蓮站，車上,2015/06/06,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=153999,""
行李箱,花蓮站，車上,2015/06/07,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=154000,""
藍色布袋(筆電˙衣物),永康站，車上,2015/06/05,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=154001,""
手套,新營站，車上,2015/06/05,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=154002,""
現金若干,花蓮站，車上,2015/06/07,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=154003,""
桃紅色保溫杯,臺南站，車上,2015/06/05,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=154004,""
小藍色袋子(資料˙現金若干),嘉義站，車上,2015/06/05,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=154005,""
白色塑膠袋(衣服),斗南站，車上,2015/06/05,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=154006,""
黃色塑膠袋(杏仁餅),斗六站，車上,2015/06/06,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=154007,""
帆布鞋,臺北站，臺北站,2015/06/05,"",臺北市中正區黎明里北平西路3號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=154008,黑色converse
圓筒紙卷,宜蘭站，車上,2015/06/06,"",臺北市中正區黎明里北平西路3號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=154009,白色
零錢包,汐止站，桃園站,2015/06/07,"",桃園市桃園區武陵里中正路1號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=154010,學生證悠遊卡
衣服,臺南站，車上,2015/06/06,"",臺北市中正區黎明里北平西路3號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=154011,黑色(翁小姐0958292xxx)
皮夾,臺北站，臺北站,2015/06/06,"",臺北市中正區黎明里北平西路3號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=154012,"茶色(謝o華證件,現金600元)"
帽子,鶯歌站，車上,2015/06/06,"",臺北市中正區黎明里北平西路3號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=154013,"曾o翰,RSC字樣"
雨傘及空瓶,板橋站，車上,2015/06/06,"",臺北市中正區黎明里北平西路3號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=154014,劉小姐(0972692xxx)
外套,中壢站，臺北站,2015/06/07,"",臺北市中正區黎明里北平西路3號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=154015,粉紅色
衣服,新左營站，新左營站,2015/06/07,"","",台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=154016,""
黑色後背包,松山站，車上,2015/06/07,"",臺北市中正區黎明里北平西路3號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=154017,"Airwalk,內有nikon相機(白)及衣物"
皮包,雙溪站，臺北站,2015/06/07,"",臺北市中正區黎明里北平西路3號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=154018,"劉o岳,現金1200元"
sony手機,臺北站，車上,2015/06/07,"",臺北市中正區黎明里北平西路3號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=154019,粉色(卡通機殼)
手機,高雄站，高雄站,2015/06/07,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=154020,""
塑袋(拖鞋 洗髮乳),南州站，車上,2015/06/07,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=154021,""
學生證,高雄站，車上,2015/06/07,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=154022,""
傘,高雄站，高雄站,2015/06/07,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=154023,""
傘,高雄站，車上,2015/06/07,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=154024,""
手機,苗栗站，車上,2015/06/07,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=154025,""
保溫瓶,高雄站，車上,2015/06/07,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=154026,""
袋子(鞋子),楠梓站，車上,2015/06/07,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=154027,""
傘,高雄站，車上,2015/06/07,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=154028,""
包包(相機),臺中站，車上,2015/06/07,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=154029,""
背 包,臺南站，車上,2015/05/31,"",臺南市善化區中山路1號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=154030,黑
手提袋,臺南站，車上,2015/06/06,"",臺南市善化區中山路1號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=154031,咖啡色
帽子,嘉義站，車上,2015/06/07,"",臺南市善化區中山路1號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=154032,""
紅米手機,嘉義站，嘉義站,2015/06/06,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=154033,""
白色htc手機,嘉義站，車上,2015/06/06,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=154034,""
皮夾(現金若干˙證件˙車票),嘉義站，車上,2015/06/06,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=154035,""
白色安全帽,高雄站，車上,2015/06/06,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=154036,""
黑紙袋(鞋),嘉義站，車上,2015/06/03,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=154037,""
灰色小錢包(現金若干),嘉義站，嘉義站,2015/06/06,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=154038,""
手機,嘉義站，嘉義站,2015/06/05,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=154039,""
皮夾(證件˙金融卡˙現金若干),嘉義站，車上,2015/06/05,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=154040,""
西裝,嘉義站，車上,2015/06/06,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=154041,""
背包(平板電腦˙衣服),嘉義站，車上,2015/06/07,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=154042,""
紅色ELIYA手機,斗六站，車上,2015/06/07,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=154043,""
現金若干,嘉義站，嘉義站,2015/06/07,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=154044,""
黑色小錢包(現金若干˙悠遊卡˙金融卡),松山站，車上,2015/06/07,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=154045,""
黃色小零錢包(現金若干),嘉義站，嘉義站,2015/06/07,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=154046,""
黑色行李袋(軍服),田中站，車上,2015/06/07,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=154047,""
定期票,斗六站，車上,2015/06/08,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=154048,彰化 - 斗六 104年05月11日 - 06月09日
行動電源,嘉義站，車上,2015/06/07,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=154049,""
現金,屏東站，車上,2015/06/08,"","",台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=154050,""
草帽,高雄站，車上,2015/06/07,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=154051,""
安全帽,高雄站，車上,2015/06/07,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=154052,""
折傘,高雄站，車上,2015/06/07,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=154053,""
折傘,高雄站，車上,2015/06/07,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=154054,""
紙袋 (書.齒模),高雄站，車上,2015/06/08,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=154055,""
手機 (白色),高雄站，車上,2015/06/08,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=154056,""
漁夫帽,汐止站，車上,2015/06/08,"","",台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=154057,白色
黑色皮夾現金,竹南站，竹南站,2015/06/08,"",竹南鎮中山路166號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=154058,學生證鄭仲凱
手機,花蓮站，車上,2015/06/07,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=154059,""
背包,花蓮站，車上,2015/06/08,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=154060,""
衣服,花蓮站，車上,2015/06/08,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=154061,""
球拍,花蓮站，車上,2015/06/07,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=154062,""
